city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes,TotalPop,Income,Poverty
Cedar Park,2015,First,1,$90,30.508590781215705,-97.88014025162752,Travis County,78641,1176584,68350,13.9
Austin,2016,Fourth,1,$70,30.2851531130717,-97.7502855467382,Travis County,78705,1176584,68350,13.9
Austin,2014,Fourth,1,$65,30.4151152285508,-97.6785736712384,Travis County,78753,1176584,68350,13.9
Austin,2015,Third,1,$39,30.3089735665063,-97.6906916101235,Travis County,78723,1176584,68350,13.9
Austin,2016,First,1,$65,30.242878529372803,-97.8965675420221,Travis County,78736,1176584,68350,13.9
Lago Vista,2017,First,3,$521,30.4404178713897,-98.0202928412355,Travis County,78645,1176584,68350,13.9
Lago Vista,2015,First,1,$135,30.439638506963306,-98.0201378424087,Travis County,78645,1176584,68350,13.9
Lakeway,2013,First,3,$592,30.369491798386303,-97.9876157470149,Travis County,78734,1176584,68350,13.9
West Lake Hills,2016,Third,2,$180,30.2729349760294,-97.7977029018984,Travis County,78746,1176584,68350,13.9
Spicewood,2017,First,1,$267,30.407864924457304,-97.9956690453766,Travis County,,1176584,68350,13.9
Lago Vista,2017,Second,2,$300,30.381292105925898,-97.9950618816879,Travis County,78734,1176584,68350,13.9
Spicewood,2015,Third,5,$721,30.3795951596905,-98.1176955760472,Travis County,,1176584,68350,13.9
Austin,2013,First,4,$635,30.2582862348944,-97.8308988864416,Travis County,78746,1176584,68350,13.9
Austin,2016,Second,Studio,$87,30.3863561880702,-97.9185484546472,Travis County,78734,1176584,68350,13.9
Austin,2015,First,4,$575,30.1773489586538,-97.6164942652433,Travis County,78617,1176584,68350,13.9
Lago Vista,2016,Second,1,$45,30.451353037543804,-97.98914518743072,Travis County,78645,1176584,68350,13.9
Lakeway,2015,Second,4,$510,30.3708151067935,-97.9872985064038,Travis County,78734,1176584,68350,13.9
Austin,2016,Third,1,$199,30.2345094492619,-97.9024557726868,Travis County,78736,1176584,68350,13.9
Lago Vista,2017,Second,2,$125,30.4598215603118,-97.9825205096022,Travis County,78645,1176584,68350,13.9
Lago Vista,2015,Third,4,$1000,30.3818783476591,-98.0063639321076,Travis County,78645,1176584,68350,13.9
Austin,2017,First,Studio,$73,30.3153326431831,-97.7078125936609,Travis County,78752,1176584,68350,13.9
Austin,2015,Fourth,1,$36,30.201701721229803,-97.8342595603588,Travis County,78745,1176584,68350,13.9
Austin,2014,First,4,$750,30.186238493018102,-97.89638720617158,Travis County,78739,1176584,68350,13.9
Leander,2015,Fourth,1,$35,30.4767281778412,-97.911006129805,Travis County,78641,1176584,68350,13.9
Briarcliff,2014,Second,3,$499,30.4246859865448,-98.0387437568752,Travis County,78669,1176584,68350,13.9
Lago Vista,2014,Third,4,$200,30.440256397337,-98.0165519684029,Travis County,78645,1176584,68350,13.9
Spicewood,2015,First,4,$350,30.4186556629484,-98.0470182539116,Travis County,78669,1176584,68350,13.9
Spicewood,2015,Fourth,3,$175,30.4380767769723,-98.0775441386865,Travis County,78669,1176584,68350,13.9
Spicewood,2017,First,7,$1231,30.4218596675262,-98.09370204378727,Travis County,78669,1176584,68350,13.9
Austin,2013,Second,1,$70,30.4131770786802,-97.7427201088111,Travis County,78759,1176584,68350,13.9
Austin,2015,Fourth,1,$95,30.3995520743674,-97.8459812538789,Travis County,78726,1176584,68350,13.9
Lago Vista,2016,Third,1,$125,30.4408370150937,-98.0210483649547,Travis County,78645,1176584,68350,13.9
Austin,2016,Third,4,$350,30.197648840402497,-97.83190090561492,Travis County,78745,1176584,68350,13.9
Garfield,2013,Second,5,$900,30.214091863540503,-97.5454260583058,Travis County,78617,1176584,68350,13.9
Spicewood,2017,First,3,$203,30.425992362987103,-98.0376281494324,Travis County,78669,1176584,68350,13.9
Austin,2014,Second,3,$250,30.207148258699103,-97.8500472287218,Travis County,78749,1176584,68350,13.9
Cedar Park,2014,First,1,$115,30.468316162989503,-97.84116264435129,Travis County,78613,1176584,68350,13.9
Austin,2016,Second,Studio,$100,30.3190823780725,-97.73084609276752,Travis County,78756,1176584,68350,13.9
Austin,2017,Second,1,$20,30.1653182372174,-97.6261248019367,Travis County,78617,1176584,68350,13.9
Austin,2013,Fourth,2,$123,30.276749574697,-97.7124601699232,Travis County,78702,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.3724201548982,-97.9887965646182,Travis County,78734,1176584,68350,13.9
Point Venture,2016,Fourth,5,$695,30.386538948509497,-98.00071645193228,Travis County,78734,1176584,68350,13.9
Austin,2016,Second,1,$100,30.2650479429705,-97.80555128715572,Travis County,78746,1176584,68350,13.9
Austin,2014,Fourth,3,$199,30.2072149936379,-97.8528276918442,Travis County,78749,1176584,68350,13.9
Austin,2013,First,1,$100,30.299402137797603,-97.677470087417,Travis County,78723,1176584,68350,13.9
Lago Vista,2017,First,2,$100,30.438883918375694,-98.0205074585704,Travis County,78645,1176584,68350,13.9
Lago Vista,2016,First,1,$120,30.440779934632506,-98.0210342210808,Travis County,78645,1176584,68350,13.9
Austin,2016,First,1,$33,30.1816328545255,-97.80112243058647,Travis County,78748,1176584,68350,13.9
Austin,2015,Third,2,$36,30.196633039333,-97.85905160315772,Travis County,78749,1176584,68350,13.9
Austin,2013,First,2,$145,30.251625377045,-97.7686220951114,Travis County,78704,1176584,68350,13.9
Lago Vista,2016,Second,1,$100,30.434041699442897,-97.9983729583632,Travis County,78645,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.3713255425098,-97.98907376483108,Travis County,78734,1176584,68350,13.9
Lago Vista,2015,First,1,$50,30.430285300481803,-97.9914176826798,Travis County,78645,1176584,68350,13.9
Spicewood,2016,First,1,$140,30.3921157342201,-98.0727372598175,Travis County,78669,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.372730083356,-97.98775582537208,Travis County,78734,1176584,68350,13.9
Lago Vista,2014,Second,5,$1810,30.385027988370105,-98.0065113392767,Travis County,78645,1176584,68350,13.9
Austin,2013,First,1,$53,30.301065708159104,-97.7403899648695,Travis County,78703,1176584,68350,13.9
Lakeway,2017,First,4,$1457,30.3807694401908,-97.9786724626484,Travis County,78734,1176584,68350,13.9
Austin,2015,Second,1,$50,30.2036197718865,-97.82312347194927,Travis County,78745,1176584,68350,13.9
Austin,2013,Second,1,$70,30.412807191419702,-97.7438795935791,Travis County,78759,1176584,68350,13.9
Marble Falls,2013,Fourth,2,$200,30.4737763404475,-98.0365103950676,Travis County,78654,1176584,68350,13.9
Leander,2017,First,2,$209,30.3819308726426,-97.99596991294727,Travis County,78734,1176584,68350,13.9
Austin,2014,First,1,$55,30.1889881690158,-97.8184148756542,Travis County,78745,1176584,68350,13.9
Lago Vista,2015,Second,3,$400,30.4629414374402,-97.9914624328982,Travis County,78645,1176584,68350,13.9
Austin,2016,Second,1,$126,30.204300478204605,-97.8191300415722,Travis County,78745,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.370533695941702,-97.9887337769504,Travis County,78734,1176584,68350,13.9
Austin,2013,First,1,$160,30.2609269093627,-97.7616994288748,Travis County,78704,1176584,68350,13.9
Austin,2016,First,1,$25,30.1594949963491,-97.78123821628508,Travis County,78747,1176584,68350,13.9
Austin,2013,First,1,$80,30.252116129600505,-97.7237912103318,Travis County,78702,1176584,68350,13.9
Lago Vista,2016,Second,1,$124,30.442366106391603,-98.0204807172144,Travis County,78645,1176584,68350,13.9
Austin,2016,Fourth,1,$118,30.2933152379288,-97.7231531989212,Travis County,78705,1176584,68350,13.9
Lago Vista,2013,Second,1,$109,30.4397686521904,-98.02209432436447,Travis County,78645,1176584,68350,13.9
Austin,2014,Second,1,$66,30.2821275952496,-97.6232651798714,Travis County,78724,1176584,68350,13.9
Spicewood,2017,First,3,$570,30.4279778121028,-98.0924444632461,Travis County,78669,1176584,68350,13.9
Spicewood,2017,First,3,$570,30.4279778121028,-98.0924444632461,Travis County,78669,1176584,68350,13.9
Lago Vista,2015,First,1,$50,30.430285300481803,-97.9914176826798,Travis County,78645,1176584,68350,13.9
Austin,2015,Third,1,$60,30.4403017652117,-97.6945618261084,Travis County,78728,1176584,68350,13.9
Spicewood,2017,First,3,$203,30.425992362987103,-98.0376281494324,Travis County,78669,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.371093466303503,-97.9872727445531,Travis County,78734,1176584,68350,13.9
Austin,2016,First,1,$39,30.393650799956102,-97.70408028839192,Travis County,78758,1176584,68350,13.9
Austin,2015,First,1,$87,30.2325829308808,-97.7631836939663,Travis County,78704,1176584,68350,13.9
Austin,2016,First,1,$55,30.297772908416,-97.7364094704726,Travis County,78705,1176584,68350,13.9
Austin,2016,Fourth,1,$45,30.1783794790588,-97.7609864933653,Travis County,78744,1176584,68350,13.9
Spicewood,2017,First,4,$405,30.4161973044608,-98.04327338288692,Travis County,78669,1176584,68350,13.9
Dripping Springs,2013,First,1,$68,30.272455918624395,-98.048862458046,Travis County,78620,1176584,68350,13.9
Austin,2015,First,1,$130,30.304302350619302,-97.8040531313804,Travis County,78746,1176584,68350,13.9
Lago Vista,2014,Fourth,1,$135,30.4403565684029,-98.0209032069154,Travis County,78645,1176584,68350,13.9
Leander,2015,Second,3,$309,30.4186273679986,-97.98987625997292,Travis County,78645,1176584,68350,13.9
Austin,2014,Fourth,1,$50,30.1944457772015,-97.8281701011758,Travis County,78745,1176584,68350,13.9
Point Venture,2017,Second,4,$500,30.3888500763743,-97.99865208867092,Travis County,78645,1176584,68350,13.9
Austin,2013,Fourth,1,$69,30.2629115399673,-97.9382797253469,Travis County,78736,1176584,68350,13.9
Lago Vista,2016,Second,2,$150,30.4395236218938,-98.02086855439951,Travis County,78645,1176584,68350,13.9
Austin,2016,Third,1,$60,30.1875595452207,-97.8354494868862,Travis County,78748,1176584,68350,13.9
Austin,2014,Fourth,5,$1099,30.329731864520895,-97.9197533984355,Travis County,78732,1176584,68350,13.9
Lago Vista,2014,Fourth,2,$166,30.4227801990928,-97.96049702498672,Travis County,78645,1176584,68350,13.9
Lago Vista,2016,Second,2,$210,30.441273580651004,-98.02102611952208,Travis County,78645,1176584,68350,13.9
Austin,2014,First,4,$275,30.1598598828779,-97.81357600067,Travis County,78748,1176584,68350,13.9
Lago Vista,2015,Second,3,$222,30.4210603058312,-98.0051256325088,Travis County,78645,1176584,68350,13.9
Spicewood,2015,Third,5,$550,30.4315337591016,-98.0630088211867,Travis County,78669,1176584,68350,13.9
Leander,2016,Second,3,$995,30.4547865087745,-97.92339178335492,Travis County,78641,1176584,68350,13.9
Lago Vista,2016,Second,2,$150,30.4395236218938,-98.02086855439951,Travis County,78645,1176584,68350,13.9
Lakeway,2017,First,4,$1457,30.3807694401908,-97.9786724626484,Travis County,78734,1176584,68350,13.9
Austin,2014,Third,1,$75,30.1957351506415,-97.8190646839145,Travis County,78745,1176584,68350,13.9
Del Valle,2014,Third,3,$200,30.155882876217,-97.6444033958095,Travis County,78617,1176584,68350,13.9
Austin,2015,Second,1,$19,30.172360270669103,-97.80889667202908,Travis County,78748,1176584,68350,13.9
Lago Vista,2013,Second,2,$165,30.440069566529303,-98.0194856892095,Travis County,78645,1176584,68350,13.9
Austin,2014,Third,1,$87,30.1997109702357,-97.8082550895102,Travis County,78745,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.3719599829963,-97.9886638327377,Travis County,78734,1176584,68350,13.9
Austin,2015,Third,1,$89,30.2494728134432,-97.9211565455802,Travis County,78736,1176584,68350,13.9
Austin,2015,Third,1,$100,30.251561817685,-97.775091056346,Travis County,78704,1176584,68350,13.9
Austin,2017,First,1,$50,30.1737243278673,-97.790381093092,Travis County,78748,1176584,68350,13.9
Austin,2013,First,Studio,$99,30.251281696054,-97.7587777701104,Travis County,78704,1176584,68350,13.9
Lago Vista,2016,Second,2,$225,30.4403848678932,-98.0210848775466,Travis County,78645,1176584,68350,13.9
Austin,2013,Third,Studio,$125,30.170619015221,-97.7695542862458,Travis County,78744,1176584,68350,13.9
Spicewood,2016,First,2,$190,30.4364965486626,-98.08786163786208,Travis County,78669,1176584,68350,13.9
Austin,2016,First,1,$57,30.191854753340603,-97.8150902260837,Travis County,78745,1176584,68350,13.9
Austin,2013,Fourth,1,$109,30.2905678483178,-97.7591054924643,Travis County,78703,1176584,68350,13.9
Austin,2016,Second,1,$80,30.2350026593266,-97.585712393005,Travis County,78725,1176584,68350,13.9
Austin,2014,First,1,$50,30.1973993120051,-97.73045764463627,Travis County,78744,1176584,68350,13.9
Austin,2016,Third,2,$342,30.4216556364917,-97.9454310137315,Travis County,78734,1176584,68350,13.9
Spicewood,2015,Third,4,$616,30.400549169576603,-98.0649934059891,Travis County,78669,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.372012796486697,-97.9876583821975,Travis County,78734,1176584,68350,13.9
Leander,2016,Second,2,$275,30.391749193063102,-97.9814674796174,Travis County,78645,1176584,68350,13.9
Lago Vista,2017,First,1,$263,30.4396919166184,-98.02161535702552,Travis County,78645,1176584,68350,13.9
Point Venture,2016,Second,2,$300,30.384387608294897,-97.9905699502874,Travis County,78645,1176584,68350,13.9
Austin,2016,Fourth,1,$40,30.2041831580051,-97.85779351749252,Travis County,78749,1176584,68350,13.9
Lago Vista,2016,Second,1,$100,30.434041699442897,-97.9983729583632,Travis County,78645,1176584,68350,13.9
Austin,2015,Third,1,$95,30.313071021877303,-97.7138913420033,Travis County,78751,1176584,68350,13.9
Austin,2016,Third,2,$349,30.2659916269128,-97.73534517544658,Travis County,78701,1176584,68350,13.9
Austin,2014,Second,2,$199,30.4165041392608,-97.8894262941448,Travis County,78732,1176584,68350,13.9
Spicewood,2015,Third,1,$283,30.4074957752695,-97.993570401854,Travis County,,1176584,68350,13.9
Austin,2016,Second,1,$65,30.1457992249244,-97.80639161432028,Travis County,78748,1176584,68350,13.9
Lago Vista,2016,First,Studio,$100,30.4316396468018,-97.9838279688894,Travis County,78645,1176584,68350,13.9
Austin,2013,Second,1,$35,30.176523753763103,-97.7868858464591,Travis County,78748,1176584,68350,13.9
Austin,2014,Second,1,$90,30.2259418480125,-97.9294839142128,Travis County,78737,1176584,68350,13.9
Lago Vista,2015,First,1,$135,30.4396214661867,-98.0203002219734,Travis County,78645,1176584,68350,13.9
Spicewood,2017,First,1,$267,30.407864924457304,-97.9956690453766,Travis County,,1176584,68350,13.9
Austin,2014,Fourth,Studio,$92,30.3099787875486,-97.75689353467492,Travis County,78731,1176584,68350,13.9
Austin,2014,Fourth,1,$69,30.2294857724783,-97.74433977301727,Travis County,78704-5639,1176584,68350,13.9
Austin,2017,First,1,$50,30.1576635447338,-97.8124041455728,Travis County,78748,1176584,68350,13.9
Point Venture,2015,Second,3,$249,30.384504100085696,-98.001623107193,Travis County,,1176584,68350,13.9
Austin,2015,Fourth,1,$150,30.1920972901916,-97.87837908848628,Travis County,78739,1176584,68350,13.9
Austin,2015,First,1,$65,30.1733607012338,-97.8105984925822,Travis County,78748,1176584,68350,13.9
Austin,2014,Third,4,$187,30.182927756295,-97.89171089102408,Travis County,78739,1176584,68350,13.9
Austin,2017,Second,3,$137,30.1493726819718,-97.8481494066231,Travis County,78739,1176584,68350,13.9
Austin,2017,First,3,$239,30.186752149752003,-97.8942303084964,Travis County,78749,1176584,68350,13.9
Lago Vista,2017,First,1,$263,30.4396919166184,-98.02161535702552,Travis County,78645,1176584,68350,13.9
Austin,2013,Third,1,$200,30.1575151840027,-97.6388995910298,Travis County,78716,1176584,68350,13.9
Austin,2015,Fourth,3,$195,30.1728144166726,-97.7593081241717,Travis County,78744,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.3724578430385,-97.9877988661339,Travis County,78734,1176584,68350,13.9
Austin,2015,Fourth,1,$35,30.164773843855095,-97.73390304880633,Travis County,78744,1176584,68350,13.9
Garfield,2013,Third,1,$125,30.2146169573969,-97.5241798824765,Travis County,78617,1176584,68350,13.9
Austin,2015,Third,3,$499,30.205339399120604,-97.8324846909753,Travis County,78749,1176584,68350,13.9
Lago Vista,2017,Second,4,$295,30.3851555377536,-97.988681020507,Travis County,78645,1176584,68350,13.9
Austin,2014,Fourth,1,$50,30.1849151970933,-97.8268872540026,Travis County,78748,1176584,68350,13.9
Austin,2014,Fourth,3,$1100,30.188691070163497,-97.82751617713508,Travis County,78745,1176584,68350,13.9
Austin,2015,Fourth,3,$126,30.194424888556,-97.8345784488794,Travis County,78745,1176584,68350,13.9
Lago Vista,2016,First,2,$224,30.4408715903616,-98.020682065424,Travis County,78645,1176584,68350,13.9
Austin,2014,Fourth,1,$55,30.1986399895442,-97.819361885595,Travis County,78745,1176584,68350,13.9
Spicewood,2016,Third,1,$100,30.4302504404214,-98.04209417828208,Travis County,78669,1176584,68350,13.9
Marble Falls,2014,Third,3,$275,30.5149734442428,-98.0968935311098,Travis County,78654,1176584,68350,13.9
Spicewood,2016,Third,1,$100,30.4302504404214,-98.04209417828208,Travis County,78669,1176584,68350,13.9
Austin,2016,Fourth,Studio,$75,30.1757390416603,-97.7946270664937,Travis County,78748,1176584,68350,13.9
Austin,2017,First,1,$90,30.174160261951105,-97.8323334387607,Travis County,78748,1176584,68350,13.9
Lago Vista,2015,Third,8,$1400,30.4361111558996,-98.02404900731928,Travis County,78645,1176584,68350,13.9
Austin,2016,First,4,$450,30.2506581628872,-97.84803260134832,Travis County,78735,1176584,68350,13.9
Austin,2017,Second,1,$43,30.2405358181902,-97.57760066859258,Travis County,78725,1176584,68350,13.9
Austin,2016,Second,1,$27,30.2007203706419,-97.8544986725766,Travis County,78749,1176584,68350,13.9
Lakeway,2016,First,2,$243,30.3724578430385,-97.9877988661339,Travis County,78734,1176584,68350,13.9
Lago Vista,2016,First,4,$400,30.390520114773,-97.9893222818222,Travis County,78734,1176584,68350,13.9
Austin,2013,First,1,$53,30.301065708159104,-97.7403899648695,Travis County,78703,1176584,68350,13.9
Spicewood,2015,Third,2,$583,30.4070062571815,-97.99409102936173,Travis County,78645,1176584,68350,13.9
Lago Vista,2016,First,2,$296,30.4405279545517,-98.0206548728318,Travis County,78645,1176584,68350,13.9
Leander,2017,First,2,$175,30.550135385820003,-97.89062647131408,Travis County,78641,1176584,68350,13.9
Spicewood,2015,Second,2,$550,30.4141821753964,-98.03648137174032,Travis County,78669,1176584,68350,13.9
